Category,DataWindow,H2H,Market,Type,Odds,TrueProb,EV_pct,N_matches,HitFreq
league_en,post-break (T>4863700),CHE - ARS,CS 1-4,CS,143.0,0.013198,88.73,985,1 in 75
league_en,post-break (T>4863700),MNC - BHA,CS 1-4,CS,232.0,0.008114,88.24,986,1 in 123
league_en,post-break (T>4863700),WOL - LEE,CS 1-4,CS,232.0,0.008105,88.04,987,1 in 123
league_en,post-break (T>4863700),SUN - MNU,CS 5-0,CS,372.0,0.00504,87.5,992,1 in 198
league_en,post-break (T>4863700),BHA - CHE,CS 4-1,CS,231.0,0.008105,87.23,987,1 in 123
league_en,post-break (T>4863700),MNC - EVE,CS 1-4,CS,232.0,0.008065,87.1,992,1 in 124
league_en,post-break (T>4863700),LEE - EVE,CS 0-4,CS,167.0,0.011179,86.69,984,1 in 89
league_en,post-break (T>4863700),NEW - FUL,CS 6-0,CS,368.0,0.005071,86.61,986,1 in 197
league_en,post-break (T>4863700),FUL - WOL,CS 6-0,CS,1827.0,0.001019,86.24,981,1 in 980
league_en,post-break (T>4863700),WHU - WOL,CS 6-0,CS,1827.0,0.001019,86.24,981,1 in 980
league_en,post-break (T>4863700),BUR - BHA,CS 0-5,CS,1828.0,0.001018,86.15,982,1 in 982
league_en,post-break (T>4863700),FUL - BHA,CS 1-4,CS,184.0,0.010111,86.05,989,1 in 98
league_en,post-break (T>4863700),MNU - LEE,CS 0-5,CS,1828.0,0.001017,85.96,983,1 in 983
league_en,post-break (T>4863700),CHE - WOL,HT CS 0-3,HTCS,167.0,0.011134,85.93,988,1 in 89
league_en,post-break (T>4863700),LEE - MNC,CS 6-0,CS,1826.0,0.001017,85.76,983,1 in 983
league_en,post-break (T>4863700),ARS - BRE,CS 0-6,CS,1818.0,0.001021,85.7,979,1 in 979
league_en,post-break (T>4863700),FUL - MNC,CS 6-0,CS,1827.0,0.001015,85.48,985,1 in 985
league_en,post-break (T>4863700),BUR - SUN,CS 0-5,CS,1828.0,0.001013,85.21,987,1 in 986
league_en,post-break (T>4863700),WOL - ARS,CS 0-6,CS,1818.0,0.001017,84.94,983,1 in 983
league_en,post-break (T>4863700),NEW - BRE,CS 0-6,CS,1818.0,0.001017,84.94,983,1 in 983
league_en,post-break (T>4863700),BUR - BRE,CS 6-0,CS,1828.0,0.001011,84.83,989,1 in 989
league_en,post-break (T>4863700),SUN - MNC,CS 6-0,CS,1826.0,0.001012,84.82,988,1 in 988
league_en,post-break (T>4863700),MNU - FUL,CS 0-4,CS,261.0,0.007078,84.73,989,1 in 141
league_en,post-break (T>4863700),BOU - CHE,CS 5-1,CS,1799.0,0.001026,84.51,975,1 in 975
league_en,post-break (T>4863700),ARS - BOU,CS 2-4,CS,364.0,0.005066,84.4,987,1 in 197
league_en,post-break (T>4863700),LEE - CHE,CS 0-6,CS,262.0,0.007035,84.32,995,1 in 142
league_en,post-break (T>4863700),NEW - FUL,HT CS 0-3,HTCS,121.0,0.015213,84.08,986,1 in 65
league_en,post-break (T>4863700),CRY - BRE,CS 1-5,CS,165.0,0.0111,83.15,991,1 in 90
league_en,post-break (T>4863700),MNC - SUN,HT CS 0-3,HTCS,179.0,0.010225,83.03,978,1 in 97
league_en,post-break (T>4863700),TOT - FUL,CS 1-5,CS,201.0,0.0091,82.91,989,1 in 109
league_en,post-break (T>4863700),CRY - WOL,CS 4-0,CS,113.0,0.016162,82.63,990,1 in 61
league_en,post-break (T>4863700),FUL - EVE,HT CS 0-3,HTCS,149.0,0.012195,81.71,984,1 in 82
league_en,post-break (T>4863700),AST - MNU,CS 1-5,CS,599.0,0.003033,81.7,989,1 in 329
league_en,post-break (T>4863700),NOT - SUN,CS 5-0,CS,149.0,0.012183,81.52,985,1 in 82
league_en,post-break (T>4863700),TOT - MNU,CS 4-0,CS,147.0,0.01222,79.63,982,1 in 81
league_en,post-break (T>4863700),WHU - CRY,CS 1-5,CS,879.0,0.002041,79.39,980,1 in 489
league_en,post-break (T>4863700),NOT - LEE,CS 1-5,CS,879.0,0.002035,78.84,983,1 in 491
league_en,post-break (T>4863700),BOU - BUR,CS 4-0,CS,147.0,0.012158,78.72,987,1 in 82
league_en,post-break (T>4863700),CHE - FUL,CS 0-4,CS,879.0,0.002033,78.66,984,1 in 491
league_en,post-break (T>4863700),FUL - CRY,CS 1-5,CS,879.0,0.002028,78.3,986,1 in 493
league_en,post-break (T>4863700),CHE - NOT,CS 0-4,CS,879.0,0.002026,78.12,987,1 in 493
league_en,post-break (T>4863700),BUR - MNU,CS 1-5,CS,438.0,0.004065,78.05,984,1 in 245
league_en,post-break (T>4863700),WHU - SUN,CS 1-5,CS,879.0,0.002024,77.94,988,1 in 494
league_en,post-break (T>4863700),LEE - FUL,CS 1-4,CS,83.2,0.021385,77.92,982,1 in 46
league_en,post-break (T>4863700),CRY - WHU,CS 0-5,CS,438.0,0.004061,77.87,985,1 in 246
league_en,post-break (T>4863700),BHA - BOU,CS 1-5,CS,874.0,0.002035,77.82,983,1 in 491
league_en,post-break (T>4863700),WHU - BHA,CS 1-5,CS,879.0,0.002022,77.76,989,1 in 494
league_en,post-break (T>4863700),MNC - TOT,HT CS 0-3,HTCS,291.0,0.006104,77.62,983,1 in 163
league_en,post-break (T>4863700),FUL - NOT,CS 1-4,CS,109.0,0.016277,77.42,983,1 in 61
league_en,post-break (T>4863700),EVE - TOT,CS 1-5,CS,874.0,0.002026,77.1,987,1 in 493
league_en,post-break (T>4863700),TOT - WOL,CS 4-0,CS,173.0,0.010194,76.35,981,1 in 98
league_en,post-break (T>4863700),WHU - FUL,CS 1-5,CS,436.0,0.004044,76.34,989,1 in 247
league_en,post-break (T>4863700),TOT - FUL,CS 5-0,CS,436.0,0.004044,76.34,989,1 in 247
league_en,post-break (T>4863700),TOT - CHE,CS 3-0,CS,173.0,0.010152,75.63,985,1 in 98
league_en,post-break (T>4863700),BUR - TOT,CS 2-4,CS,345.0,0.005086,75.48,983,1 in 196
league_en,post-break (T>4863700),MNC - TOT,CS 0-4,CS,862.0,0.002035,75.38,983,1 in 491
league_en,post-break (T>4863700),BHA - MNU,CS 2-4,CS,96.4,0.018182,75.27,990,1 in 55
league_en,post-break (T>4863700),WOL - BOU,CS 0-4,CS,862.0,0.002033,75.2,984,1 in 491
league_en,post-break (T>4863700),MNC - BOU,CS 0-3,CS,172.0,0.010173,74.97,983,1 in 98
league_en,post-break (T>4863700),WOL - BHA,CS 0-4,CS,430.0,0.004061,74.62,985,1 in 246
league_en,post-break (T>4863700),CHE - BUR,CS 0-4,CS,575.0,0.003036,74.6,988,1 in 329
league_en,post-break (T>4863700),CHE - SUN,CS 2-4,CS,427.0,0.004086,74.46,979,1 in 244
league_en,post-break (T>4863700),NOT - FUL,CS 5-1,CS,191.0,0.009128,74.34,986,1 in 109
league_en,post-break (T>4863700),CHE - SUN,CS 2-3,CS,89.8,0.019408,74.28,979,1 in 51
league_en,post-break (T>4863700),NEW - TOT,CS 0-3,CS,171.0,0.010183,74.13,982,1 in 98
league_en,post-break (T>4863700),BRE - CHE,CS 6-0,CS,1712.0,0.001016,73.98,984,1 in 983
league_en,post-break (T>4863700),SUN - BUR,CS 1-5,CS,245.0,0.007099,73.94,986,1 in 140
league_en,post-break (T>4863700),AST - FUL,CS 0-4,CS,345.0,0.00503,73.54,994,1 in 198
league_en,post-break (T>4863700),ARS - CHE,CS 6-0,CS,1712.0,0.001013,73.45,987,1 in 986
league_en,post-break (T>4863700),SUN - WHU,CS 5-0,CS,284.0,0.006098,73.17,984,1 in 164
league_en,post-break (T>4863700),WHU - WOL,HT CS 3-0,HTCS,67.9,0.025484,73.04,981,1 in 39
league_en,post-break (T>4863700),WHU - EVE,CS 6-0,CS,571.0,0.00303,73.03,990,1 in 330
league_en,post-break (T>4863700),NOT - BHA,CS 0-4,CS,285.0,0.006067,72.9,989,1 in 164
league_en,post-break (T>4863700),SUN - WOL,CS 5-1,CS,282.0,0.006122,72.65,980,1 in 163
league_en,post-break (T>4863700),EVE - WOL,CS 5-1,CS,282.0,0.00611,72.3,982,1 in 163
league_en,post-break (T>4863700),SUN - NEW,CS 5-0,CS,564.0,0.003049,71.95,984,1 in 328
league_en,post-break (T>4863700),WHU - LEE,CS 0-3,CS,70.3,0.02444,71.81,982,1 in 40
league_en,post-break (T>4863700),FUL - MNC,CS 0-5,CS,282.0,0.006091,71.78,985,1 in 164
league_en,post-break (T>4863700),MNC - LEE,HT/FT 1/2,HTFT,84.4,0.020346,71.72,983,1 in 49
league_en,post-break (T>4863700),LEE - ARS,CS 5-0,CS,564.0,0.00304,71.43,987,1 in 329
league_en,post-break (T>4863700),NOT - WOL,CS 5-1,CS,282.0,0.006073,71.26,988,1 in 164
league_en,post-break (T>4863700),CHE - ARS,CS 3-3,CS,51.1,0.033503,71.2,985,1 in 29
league_en,post-break (T>4863700),WOL - BRE,CS 1-5,CS,281.0,0.006085,70.99,986,1 in 164
league_en,post-break (T>4863700),WOL - FUL,CS 0-4,CS,282.0,0.006054,70.74,991,1 in 165
league_en,post-break (T>4863700),MNU - BHA,HT CS 0-3,HTCS,167.0,0.010215,70.58,979,1 in 97
league_en,post-break (T>4863700),MNU - WOL,CS 5-1,CS,209.0,0.008155,70.44,981,1 in 122
league_en,post-break (T>4863700),ARS - SUN,HT CS 0-3,HTCS,168.0,0.010142,70.39,986,1 in 98
league_en,post-break (T>4863700),FUL - BRE,CS 3-3,CS,55.7,0.030581,70.34,981,1 in 32
league_en,post-break (T>4863700),SUN - ARS,CS 0-5,CS,208.0,0.00818,70.14,978,1 in 122
league_en,post-break (T>4863700),LIV - BOU,CS 1-4,CS,557.0,0.003052,69.99,983,1 in 327
league_en,post-break (T>4863700),ARS - BHA,CS 0-3,CS,111.0,0.015275,69.55,982,1 in 65
league_en,post-break (T>4863700),BUR - LEE,HT CS 0-3,HTCS,167.0,0.010152,69.54,985,1 in 98
league_en,post-break (T>4863700),WHU - TOT,HT CS 0-3,HTCS,208.0,0.008138,69.28,983,1 in 122
league_en,post-break (T>4863700),CHE - ARS,HT CS 0-3,HTCS,119.0,0.014213,69.14,985,1 in 70
league_en,post-break (T>4863700),EVE - MNU,CS 6-0,CS,1665.0,0.001015,69.04,985,1 in 985
league_en,post-break (T>4863700),FUL - SUN,CS 3-3,CS,83.5,0.020243,69.03,988,1 in 49
league_en,post-break (T>4863700),NOT - TOT,HT CS 0-3,HTCS,208.0,0.008122,68.93,985,1 in 123
league_en,post-break (T>4863700),MNU - MNC,CS 5-1,CS,209.0,0.008081,68.89,990,1 in 123
league_en,post-break (T>4863700),ARS - CHE,CS 4-0,CS,119.0,0.014184,68.79,987,1 in 70
league_en,post-break (T>4863700),LEE - MNU,CS 6-0,CS,1665.0,0.001013,68.69,987,1 in 986
league_en,post-break (T>4863700),EVE - BUR,CS 6-0,CS,1665.0,0.001012,68.52,988,1 in 988
league_en,post-break (T>4863700),AST - LIV,CS 0-5,CS,411.0,0.004098,68.44,976,1 in 244
league_en,post-break (T>4863700),CHE - AST,CS 1-5,CS,415.0,0.004053,68.19,987,1 in 246
league_en,post-break (T>4863700),BHA - MNU,CS 6-0,CS,1665.0,0.00101,68.18,990,1 in 990
league_en,post-break (T>4863700),MNU - TOT,CS 0-3,CS,138.0,0.012183,68.12,985,1 in 82
league_en,post-break (T>4863700),FUL - TOT,HT CS 0-3,HTCS,208.0,0.008081,68.08,990,1 in 123
league_en,post-break (T>4863700),LEE - WOL,CS 5-0,CS,413.0,0.004069,68.06,983,1 in 245
league_en,post-break (T>4863700),CHE - FUL,CS 2-4,CS,330.0,0.005081,67.68,984,1 in 196
league_en,post-break (T>4863700),BHA - BUR,CS 6-0,CS,1665.0,0.001006,67.51,994,1 in 993
league_en,post-break (T>4863700),MNC - BRE,CS 0-5,CS,411.0,0.004073,67.41,982,1 in 245
league_en,post-break (T>4863700),SUN - MNC,CS 5-0,CS,413.0,0.004049,67.21,988,1 in 247
league_en,post-break (T>4863700),BHA - ARS,CS 0-6,CS,824.0,0.002028,67.14,986,1 in 493
league_en,post-break (T>4863700),NOT - BRE,CS 0-5,CS,235.0,0.007099,66.84,986,1 in 140
league_en,post-break (T>4863700),BRE - NEW,CS 0-5,CS,411.0,0.004053,66.57,987,1 in 246
league_en,post-break (T>4863700),MNC - AST,CS 0-6,CS,1655.0,0.001006,66.5,994,1 in 993
league_en,post-break (T>4863700),WHU - NOT,CS 1-4,CS,109.0,0.015259,66.33,983,1 in 65
league_en,post-break (T>4863700),CRY - BRE,CS 0-6,CS,824.0,0.002018,66.3,991,1 in 495
league_en,post-break (T>4863700),WOL - BOU,CS 1-4,CS,409.0,0.004065,66.26,984,1 in 245
league_en,post-break (T>4863700),WOL - TOT,CS 1-4,CS,409.0,0.004061,66.09,985,1 in 246
league_en,post-break (T>4863700),CHE - ARS,CS 6-0,CS,327.0,0.005076,65.99,985,1 in 197
league_en,post-break (T>4863700),CHE - BRE,CS 6-0,CS,327.0,0.005071,65.82,986,1 in 197
league_en,post-break (T>4863700),BUR - EVE,CS 0-3,CS,95.8,0.017294,65.68,983,1 in 57
league_en,post-break (T>4863700),MNU - EVE,CS 6-0,CS,326.0,0.005076,65.48,985,1 in 197
league_en,post-break (T>4863700),CHE - SUN,CS 1-4,CS,539.0,0.003064,65.17,979,1 in 326
league_en,post-break (T>4863700),BRE - BOU,CS 0-4,CS,814.0,0.002028,65.11,986,1 in 493
league_en,post-break (T>4863700),WOL - SUN,CS 6-0,CS,232.0,0.007114,65.04,984,1 in 140
league_en,post-break (T>4863700),CHE - SUN,CS 0-3,CS,269.0,0.006129,64.86,979,1 in 163
league_en,post-break (T>4863700),MNC - AST,CS 5-0,CS,327.0,0.00503,64.49,994,1 in 198
league_en,post-break (T>4863700),LIV - MNC,CS 5-0,CS,147.0,0.011179,64.33,984,1 in 89
league_en,post-break (T>4863700),WHU - ARS,CS 5-1,CS,326.0,0.00504,64.31,992,1 in 198
league_en,post-break (T>4863700),ARS - NOT,CS 1-4,CS,147.0,0.011168,64.16,985,1 in 89
league_en,post-break (T>4863700),BRE - CHE,CS 0-5,CS,269.0,0.006098,64.02,984,1 in 164
league_en,post-break (T>4863700),TOT - WHU,CS 1-5,CS,201.0,0.008097,62.75,988,1 in 123
league_en,post-break (T>4863700),CRY - BUR,CS 3-3,CS,58.6,0.027721,62.44,974,1 in 36
league_en,post-break (T>4863700),BHA - EVE,CS 1-5,CS,527.0,0.003077,62.15,975,1 in 325
league_en,post-break (T>4863700),BUR - CHE,HT/FT 2/1,HTFT,79.7,0.020284,61.66,986,1 in 49
league_en,post-break (T>4863700),LEE - CRY,CS 1-5,CS,527.0,0.003067,61.66,978,1 in 326
league_en,post-break (T>4863700),BHA - CRY,CS 1-5,CS,527.0,0.003064,61.49,979,1 in 326
league_en,post-break (T>4863700),CRY - AST,CS 4-1,CS,107.0,0.015091,61.47,994,1 in 66
league_en,post-break (T>4863700),CHE - LEE,HT/FT 1/2,HTFT,132.0,0.012232,61.47,981,1 in 81
league_en,post-break (T>4863700),LEE - BHA,CS 1-5,CS,527.0,0.003052,60.83,983,1 in 327
league_en,post-break (T>4863700),BHA - CHE,CS 3-0,CS,122.0,0.013171,60.69,987,1 in 75
league_en,post-break (T>4863700),FUL - MNC,HT/FT 1/2,HTFT,41.6,0.038579,60.49,985,1 in 25
league_en,post-break (T>4863700),BRE - FUL,HT/FT 1/2,HTFT,65.6,0.02444,60.33,982,1 in 40
league_en,post-break (T>4863700),BOU - LEE,CS 1-5,CS,393.0,0.004077,60.24,981,1 in 245
league_en,post-break (T>4863700),EVE - LEE,CS 1-5,CS,527.0,0.00304,60.18,987,1 in 329
league_en,post-break (T>4863700),BHA - LEE,CS 3-3,CS,65.9,0.024291,60.08,988,1 in 41
league_en,post-break (T>4863700),BHA - LEE,CS 1-5,CS,527.0,0.003036,60.02,988,1 in 329
league_en,post-break (T>4863700),TOT - BOU,CS 0-5,CS,787.0,0.002033,59.96,984,1 in 491
league_en,post-break (T>4863700),AST - NOT,CS 2-3,CS,52.6,0.030395,59.88,987,1 in 32
league_en,post-break (T>4863700),BOU - TOT,CS 0-5,CS,787.0,0.002028,59.63,986,1 in 493
league_en,post-break (T>4863700),EVE - BUR,HT CS 0-3,HTCS,58.4,0.027328,59.6,988,1 in 36
league_en,post-break (T>4863700),CHE - NOT,CS 6-0,CS,105.0,0.015198,59.57,987,1 in 65
league_en,post-break (T>4863700),BUR - MNU,CS 0-4,CS,157.0,0.010163,59.55,984,1 in 98
league_en,post-break (T>4863700),SUN - BHA,CS 1-5,CS,527.0,0.003027,59.54,991,1 in 330
league_en,post-break (T>4863700),TOT - BUR,CS 1-5,CS,174.0,0.009146,59.15,984,1 in 109
league_en,post-break (T>4863700),LIV - FUL,CS 0-5,CS,1553.0,0.001024,58.96,977,1 in 977
league_en,post-break (T>4863700),SUN - CHE,CS 0-6,CS,262.0,0.006061,58.79,990,1 in 165
league_en,post-break (T>4863700),FUL - BHA,CS 4-2,CS,92.3,0.017189,58.66,989,1 in 58
league_en,post-break (T>4863700),CRY - BOU,CS 4-2,CS,91.8,0.017276,58.6,984,1 in 57
league_en,post-break (T>4863700),BUR - WHU,CS 0-4,CS,261.0,0.006073,58.5,988,1 in 164
league_en,post-break (T>4863700),AST - FUL,CS 4-2,CS,54.3,0.029175,58.42,994,1 in 34
league_en,post-break (T>4863700),BRE - AST,CS 0-6,CS,1568.0,0.00101,58.38,990,1 in 990
league_en,post-break (T>4863700),ARS - BUR,CS 6-0,CS,520.0,0.003046,58.38,985,1 in 328
league_en,post-break (T>4863700),BRE - WHU,CS 0-4,CS,260.0,0.006091,58.38,985,1 in 164
league_en,post-break (T>4863700),MNC - ARS,CS 1-4,CS,77.9,0.020325,58.33,984,1 in 49
league_en,post-break (T>4863700),NEW - FUL,CS 0-4,CS,260.0,0.006085,58.22,986,1 in 164
league_en,post-break (T>4863700),LIV - WOL,CS 0-5,CS,779.0,0.00203,58.17,985,1 in 492
league_en,post-break (T>4863700),BRE - LIV,CS 0-6,CS,1568.0,0.001007,57.91,993,1 in 993
league_en,post-break (T>4863700),ARS - WOL,CS 6-0,CS,778.0,0.002028,57.81,986,1 in 493
league_en,post-break (T>4863700),NEW - LEE,CS 1-4,CS,222.0,0.007099,57.61,986,1 in 140
league_en,post-break (T>4863700),CHE - BRE,CS 0-4,CS,259.0,0.006085,57.61,986,1 in 164
league_en,post-break (T>4863700),NEW - LIV,CS 0-6,CS,1568.0,0.001005,57.59,995,1 in 994
league_en,post-break (T>4863700),AST - BOU,CS 3-3,CS,119.0,0.013238,57.54,982,1 in 75
league_en,post-break (T>4863700),MNC - NOT,CS 1-4,CS,156.0,0.010081,57.26,992,1 in 99
league_en,post-break (T>4863700),BRE - WOL,CS 6-0,CS,778.0,0.002018,57.01,991,1 in 495
league_en,post-break (T>4863700),MNU - MNC,CS 4-2,CS,91.4,0.017172,56.95,990,1 in 58
league_en,post-break (T>4863700),ARS - MNC,CS 5-1,CS,155.0,0.010121,56.88,988,1 in 98
league_en,post-break (T>4863700),NEW - CHE,CS 4-0,CS,119.0,0.013171,56.74,987,1 in 75
league_en,post-break (T>4863700),MNU - BHA,CS 0-3,CS,95.8,0.016343,56.57,979,1 in 61
league_en,post-break (T>4863700),FUL - WHU,CS 5-1,CS,191.0,0.008197,56.56,976,1 in 122
league_en,post-break (T>4863700),LIV - EVE,CS 0-4,CS,514.0,0.003046,56.55,985,1 in 328
league_en,post-break (T>4863700),BUR - MNU,CS 5-1,CS,192.0,0.00813,56.1,984,1 in 122
league_en,post-break (T>4863700),MNC - NOT,HT CS 0-3,HTCS,129.0,0.012097,56.05,992,1 in 82
league_en,post-break (T>4863700),AST - FUL,HT CS 0-3,HTCS,141.0,0.011066,56.04,994,1 in 90
league_en,post-break (T>4863700),WHU - NOT,CS 5-1,CS,191.0,0.008138,55.44,983,1 in 122
league_en,post-break (T>4863700),LIV - NOT,HT CS 0-3,HTCS,141.0,0.011022,55.41,998,1 in 90
league_en,post-break (T>4863700),TOT - EVE,CS 5-0,CS,306.0,0.005076,55.33,985,1 in 197
league_en,post-break (T>4863700),LIV - ARS,CS 5-0,CS,190.0,0.008147,54.79,982,1 in 122
league_en,post-break (T>4863700),AST - WHU,CS 1-3,CS,49.1,0.03144,54.37,986,1 in 31
league_en,post-break (T>4863700),AST - MNU,CS 5-1,CS,89.8,0.017189,54.36,989,1 in 58
league_en,post-break (T>4863700),BUR - BRE,CS 4-0,CS,109.0,0.014156,54.3,989,1 in 70
league_en,post-break (T>4863700),BUR - ARS,CS 4-2,CS,109.0,0.014113,53.83,992,1 in 70
league_en,post-break (T>4863700),TOT - LIV,HT CS 3-0,HTCS,126.0,0.012208,53.81,983,1 in 81
league_en,post-break (T>4863700),LEE - CRY,CS 2-4,CS,167.0,0.009202,53.68,978,1 in 108
league_en,post-break (T>4863700),MNU - CHE,CS 4-2,CS,189.0,0.008105,53.19,987,1 in 123
league_en,post-break (T>4863700),AST - LEE,HT CS 0-3,HTCS,188.0,0.008138,53.0,983,1 in 122
league_en,post-break (T>4863700),CRY - BRE,HT CS 0-3,HTCS,43.3,0.035318,52.93,991,1 in 28
league_en,post-break (T>4863700),CRY - BHA,CS 0-4,CS,167.0,0.009156,52.9,983,1 in 109
league_en,post-break (T>4863700),CRY - BHA,CS 2-4,CS,167.0,0.009156,52.9,983,1 in 109
league_en,post-break (T>4863700),NEW - SUN,HT CS 0-3,HTCS,168.0,0.0091,52.88,989,1 in 109
league_en,post-break (T>4863700),CRY - MNC,CS 0-5,CS,252.0,0.006067,52.88,989,1 in 164
league_en,post-break (T>4863700),AST - NEW,CS 2-4,CS,116.0,0.013171,52.79,987,1 in 75
league_en,post-break (T>4863700),MNC - SUN,CS 2-4,CS,249.0,0.006135,52.76,978,1 in 163
league_en,post-break (T>4863700),TOT - MNU,CS 4-1,CS,100.0,0.015275,52.75,982,1 in 65
league_en,post-break (T>4863700),EVE - BRE,CS 0-4,CS,65.0,0.023469,52.55,980,1 in 42
league_en,post-break (T>4863700),MNC - AST,CS 3-3,CS,58.3,0.026157,52.49,994,1 in 38
league_en,post-break (T>4863700),CHE - BOU,CS 3-3,CS,168.0,0.009073,52.42,992,1 in 110
league_en,post-break (T>4863700),LEE - AST,CS 4-1,CS,107.0,0.014242,52.39,983,1 in 70
league_en,post-break (T>4863700),MNC - WOL,CS 5-0,CS,250.0,0.006091,52.28,985,1 in 164
league_en,post-break (T>4863700),NOT - BOU,CS 1-5,CS,1492.0,0.001019,52.09,981,1 in 980
league_en,post-break (T>4863700),SUN - EVE,CS 2-4,CS,167.0,0.0091,51.97,989,1 in 109
league_en,post-break (T>4863700),CHE - FUL,CS 2-3,CS,74.7,0.020325,51.83,984,1 in 49
league_en,post-break (T>4863700),WOL - SUN,CS 2-4,CS,249.0,0.006098,51.83,984,1 in 164
league_en,post-break (T>4863700),CRY - LEE,CS 0-4,CS,167.0,0.009091,51.82,990,1 in 110
league_en,post-break (T>4863700),TOT - CRY,CS 3-3,CS,78.7,0.019289,51.81,985,1 in 51
league_en,post-break (T>4863700),WOL - BHA,CS 2-4,CS,249.0,0.006091,51.68,985,1 in 164
league_en,post-break (T>4863700),FUL - WOL,CS 0-4,CS,78.3,0.019368,51.65,981,1 in 51
league_en,post-break (T>4863700),EVE - BRE,CS 1-5,CS,165.0,0.009184,51.53,980,1 in 108
league_en,post-break (T>4863700),BOU - WHU,CS 3-0,CS,38.3,0.039514,51.34,987,1 in 25
league_en,post-break (T>4863700),MNU - BHA,CS 0-4,CS,370.0,0.004086,51.17,979,1 in 244
league_en,post-break (T>4863700),FUL - BOU,CS 1-5,CS,1492.0,0.001012,51.01,988,1 in 988
league_en,post-break (T>4863700),WOL - CHE,CS 4-1,CS,114.0,0.013238,50.92,982,1 in 75
league_en,post-break (T>4863700),BHA - WOL,CS 2-4,CS,82.5,0.018293,50.91,984,1 in 54
league_en,post-break (T>4863700),NOT - LIV,HT CS 3-0,HTCS,87.6,0.017224,50.88,987,1 in 58
league_en,post-break (T>4863700),FUL - TOT,CS 1-5,CS,1492.0,0.00101,50.71,990,1 in 990
league_en,post-break (T>4863700),LEE - BRE,HT/FT 2/1,HTFT,54.9,0.027439,50.64,984,1 in 36
league_en,post-break (T>4863700),BRE - BUR,CS 4-2,CS,64.0,0.023493,50.36,979,1 in 42
league_en,post-break (T>4863700),SUN - LEE,CS 2-3,CS,49.2,0.03055,50.31,982,1 in 32
league_en,post-break (T>4863700),BHA - MNU,CS 5-0,CS,372.0,0.00404,50.3,990,1 in 247
league_en,post-break (T>4863700),BHA - TOT,HT CS 0-3,HTCS,148.0,0.010152,50.25,985,1 in 98
league_en,post-break (T>4863700),BUR - LEE,CS 0-4,CS,370.0,0.004061,50.25,985,1 in 246
league_en,post-break (T>4863700),ARS - WHU,CS 6-0,CS,368.0,0.004082,50.2,980,1 in 244
league_en,post-break (T>4863700),FUL - BRE,HT/FT 2/1,HTFT,50.8,0.029562,50.17,981,1 in 33
league_en,post-break (T>4863700),AST - ARS,CS 6-0,CS,737.0,0.002037,50.1,982,1 in 491
league_en,post-break (T>4863700),CHE - ARS,CS 5-0,CS,98.5,0.015228,50.0,985,1 in 65
league_en,post-break (T>4863700),WOL - BHA,CS 4-2,CS,56.8,0.026396,49.93,985,1 in 37
league_en,post-break (T>4863700),MNU - NOT,CS 1-5,CS,738.0,0.00203,49.85,985,1 in 492
league_en,post-break (T>4863700),LEE - TOT,CS 5-1,CS,148.0,0.010121,49.8,988,1 in 98
league_en,post-break (T>4863700),LIV - ARS,CS 5-1,CS,147.0,0.010183,49.69,982,1 in 98
league_en,post-break (T>4863700),SUN - NOT,CS 5-1,CS,210.0,0.007128,49.69,982,1 in 140
league_en,post-break (T>4863700),ARS - NOT,CS 6-0,CS,368.0,0.004061,49.44,985,1 in 246
league_en,post-break (T>4863700),FUL - CHE,CS 5-1,CS,735.0,0.002033,49.39,984,1 in 491
league_en,post-break (T>4863700),BHA - LEE,CS 5-0,CS,246.0,0.006073,49.39,988,1 in 164
league_en,post-break (T>4863700),CHE - WHU,CS 6-0,CS,105.0,0.014228,49.39,984,1 in 70
league_en,post-break (T>4863700),BRE - MNC,CS 1-5,CS,368.0,0.004057,49.29,986,1 in 246
league_en,post-break (T>4863700),EVE - MNU,CS 1-5,CS,245.0,0.006091,49.24,985,1 in 164
league_en,post-break (T>4863700),BHA - TOT,CS 0-3,CS,70.0,0.02132,49.24,985,1 in 46
league_en,post-break (T>4863700),CRY - MNU,CS 1-5,CS,245.0,0.006091,49.24,985,1 in 164
league_en,post-break (T>4863700),LEE - ARS,CS 5-1,CS,368.0,0.004053,49.14,987,1 in 246
league_en,post-break (T>4863700),NEW - NOT,CS 6-0,CS,368.0,0.004053,49.14,987,1 in 246
league_en,post-break (T>4863700),EVE - FUL,CS 5-1,CS,210.0,0.007092,48.94,987,1 in 141
league_en,post-break (T>4863700),MNC - WHU,CS 6-0,CS,369.0,0.004036,48.94,991,1 in 247
