Category,H2H,Market,Type,Odds,TrueProb,EV_pct,HitFreq
league_en,NOT - BOU,CS 0-6,CS,10000.0,0.0014814814814814814,1381.48,1 in 675
league_en,ARS - FUL,CS 0-6,CS,6162.0,0.0014705882352941176,806.18,1 in 680
league_en,MNC - BOU,CS 0-6,CS,10000.0,0.0007407407407407407,640.74,1 in 1350
league_en,WOL - SUN,CS 0-6,CS,10000.0,0.0007407407407407407,640.74,1 in 1350
league_en,ARS - CRY,CS 0-6,CS,10000.0,0.0007401924500370096,640.19,1 in 1351
league_en,MNU - BHA,CS 0-6,CS,10000.0,0.0007390983000739098,639.1,1 in 1353
league_en,LIV - BOU,CS 0-6,CS,10000.0,0.0007385524372230429,638.55,1 in 1354
league_en,AST - BOU,CS 0-6,CS,10000.0,0.0007385524372230429,638.55,1 in 1354
league_en,MNC - TOT,CS 0-6,CS,10000.0,0.0007385524372230429,638.55,1 in 1354
league_en,CHE - FUL,CS 0-6,CS,10000.0,0.0007380073800738007,638.01,1 in 1355
league_en,WOL - BHA,CS 0-6,CS,10000.0,0.0007380073800738007,638.01,1 in 1355
league_en,MNU - EVE,CS 0-6,CS,10000.0,0.0007374631268436578,637.46,1 in 1356
league_en,TOT - CHE,CS 6-0,CS,10000.0,0.0007374631268436578,637.46,1 in 1356
league_en,CHE - TOT,CS 0-5,CS,10000.0,0.0007369196757553427,636.92,1 in 1357
league_en,CHE - CRY,CS 0-6,CS,10000.0,0.0007363770250368188,636.38,1 in 1358
league_en,FUL - TOT,CS 0-6,CS,10000.0,0.000731528895391368,631.53,1 in 1367
league_en,WHU - LIV,CS 6-0,CS,3013.0,0.002214022140221402,567.08,1 in 451
league_en,LIV - FUL,CS 0-6,CS,8370.0,0.0007380073800738007,517.71,1 in 1355
league_en,AST - WHU,CS 0-6,CS,8370.0,0.0007363770250368188,516.35,1 in 1358
league_en,WHU - CRY,CS 0-6,CS,8181.0,0.0007390983000739098,504.66,1 in 1353
league_en,NOT - CRY,CS 0-6,CS,8181.0,0.0007390983000739098,504.66,1 in 1353
league_en,WHU - BHA,CS 0-6,CS,8181.0,0.0007347538574577516,501.1,1 in 1361
league_en,CRY - BOU,CS 0-6,CS,8135.0,0.0007374631268436578,499.93,1 in 1356
league_en,ARS - BUR,CS 0-6,CS,3725.0,0.0014716703458425313,448.2,1 in 679
league_en,BHA - LEE,CS 0-6,CS,3693.0,0.0014684287812041115,442.29,1 in 681
league_en,LIV - BOU,CS 1-5,CS,3517.0,0.0014771048744460858,419.5,1 in 677
league_en,BOU - CHE,CS 5-0,CS,3469.0,0.0014825796886582653,414.31,1 in 674
league_en,BUR - NOT,CS 0-6,CS,6864.0,0.0007407407407407407,408.44,1 in 1350
league_en,SUN - WHU,CS 0-6,CS,2102.0,0.0022091310751104565,364.36,1 in 452
league_en,BRE - EVE,CS 0-5,CS,2057.0,0.002210759027266028,354.75,1 in 452
league_en,BRE - FUL,CS 0-6,CS,6162.0,0.0007374631268436578,354.42,1 in 1356
league_en,NEW - FUL,CS 0-6,CS,6162.0,0.0007374631268436578,354.42,1 in 1356
league_en,FUL - LIV,CS 6-0,CS,3013.0,0.0014760147601476014,344.72,1 in 677
league_en,LIV - CHE,CS 6-0,CS,1442.0,0.002962962962962963,327.26,1 in 337
league_en,MNU - BRE,CS 6-0,CS,1828.0,0.0022058823529411764,303.24,1 in 453
league_en,TOT - ARS,CS 6-0,CS,5454.0,0.0007380073800738007,302.51,1 in 1355
league_en,TOT - BRE,CS 6-0,CS,5454.0,0.0007352941176470588,301.03,1 in 1360
league_en,ARS - NEW,CS 0-6,CS,1818.0,0.0022010271460014674,300.15,1 in 454
league_en,TOT - MNU,CS 6-0,CS,2696.0,0.0014771048744460858,298.23,1 in 677
league_en,LIV - LEE,CS 0-5,CS,2657.0,0.0014847809948032665,294.51,1 in 673
league_en,ARS - LIV,CS 6-0,CS,1307.0,0.0029498525073746312,285.55,1 in 339
league_en,LEE - MNC,CS 0-6,CS,1043.0,0.003695491500369549,285.44,1 in 270
league_en,CRY - CHE,CS 5-1,CS,1011.0,0.003676470588235294,271.69,1 in 272
league_en,CRY - BRE,CS 6-0,CS,2516.0,0.001467351430667645,269.19,1 in 681
league_en,NOT - TOT,CS 0-5,CS,2457.0,0.0014749262536873156,262.39,1 in 678
league_en,BUR - FUL,CS 0-5,CS,1216.0,0.0029651593773165306,260.56,1 in 337
league_en,CHE - FUL,CS 0-5,CS,4837.0,0.0007380073800738007,256.97,1 in 1355
league_en,WOL - CRY,CS 1-5,CS,1204.0,0.0029498525073746312,255.16,1 in 339
league_en,LIV - TOT,CS 0-4,CS,1200.0,0.002952029520295203,254.24,1 in 338
league_en,ARS - TOT,CS 0-5,CS,4716.0,0.0007385524372230429,248.3,1 in 1354
league_en,BRE - TOT,CS 0-5,CS,4716.0,0.0007380073800738007,248.04,1 in 1355
league_en,BRE - BOU,CS 0-5,CS,4716.0,0.0007374631268436578,247.79,1 in 1356
league_en,ARS - BOU,CS 0-5,CS,4716.0,0.0007358351729212656,247.02,1 in 1359
league_en,CHE - BRE,CS 0-5,CS,1165.0,0.002936857562408223,242.14,1 in 340
league_en,LEE - NOT,CS 6-0,CS,1139.0,0.0029411764705882353,235.0,1 in 340
league_en,WHU - TOT,CS 1-5,CS,1492.0,0.002207505518763797,229.36,1 in 453
league_en,ARS - BOU,CS 1-5,CS,2230.0,0.0014716703458425313,228.18,1 in 679
league_en,NOT - CRY,CS 1-5,CS,879.0,0.003695491500369549,224.83,1 in 270
league_en,LEE - TOT,CS 1-5,CS,874.0,0.003679175864606328,221.56,1 in 271
league_en,MNC - TOT,CS 0-4,CS,862.0,0.003692762186115214,218.32,1 in 270
league_en,MNC - CHE,CS 0-6,CS,847.0,0.0036845983787767134,212.09,1 in 271
league_en,BHA - NOT,CS 0-6,CS,2102.0,0.0014738393515106854,209.8,1 in 678
league_en,MNU - CRY,CS 1-5,CS,1044.0,0.0029607698001480384,209.1,1 in 337
league_en,MNU - BHA,CS 1-5,CS,1044.0,0.0029563932002956393,208.65,1 in 338
league_en,EVE - BHA,CS 6-0,CS,1054.0,0.0029282576866764276,208.64,1 in 341
league_en,BUR - LIV,CS 6-0,CS,2083.0,0.0014749262536873156,207.23,1 in 678
league_en,BRE - CRY,CS 1-5,CS,1029.0,0.0029542097488921715,203.99,1 in 338
league_en,ARS - BHA,CS 0-5,CS,2057.0,0.0014760147601476014,203.62,1 in 677
league_en,BRE - BHA,CS 0-5,CS,2057.0,0.0014727540500736377,202.95,1 in 679
league_en,NEW - SUN,CS 0-5,CS,2057.0,0.0014716703458425313,202.72,1 in 679
league_en,ARS - LEE,CS 0-5,CS,2057.0,0.0014684287812041115,202.06,1 in 681
league_en,ARS - TOT,CS 0-4,CS,814.0,0.003692762186115214,200.59,1 in 270
league_en,CHE - WOL,CS 0-4,CS,408.0,0.007326007326007326,198.9,1 in 136
league_en,TOT - BOU,CS 0-6,CS,4024.0,0.0007380073800738007,196.97,1 in 1355
league_en,MNU - TOT,CS 1-5,CS,1988.0,0.0014781966001478197,193.87,1 in 676
league_en,CRY - FUL,CS 0-5,CS,438.0,0.006671608598962194,192.22,1 in 149
league_en,BRE - LIV,CS 6-0,CS,1307.0,0.0022010271460014674,187.67,1 in 454
league_en,NEW - LIV,CS 6-0,CS,1307.0,0.0021961932650073207,187.04,1 in 455
league_en,TOT - FUL,CS 6-0,CS,1918.0,0.0014716703458425313,182.27,1 in 679
league_en,BOU - WHU,CS 6-0,CS,1918.0,0.0014695077149155032,181.85,1 in 680
league_en,CHE - WOL,CS 0-5,CS,1920.0,0.0014652014652014652,181.32,1 in 682
league_en,WHU - CHE,CS 5-0,CS,1271.0,0.0022123893805309734,181.19,1 in 452
league_en,BUR - TOT,CS 0-5,CS,3803.0,0.0007390983000739098,181.08,1 in 1353
league_en,MNU - TOT,CS 0-5,CS,3803.0,0.0007390983000739098,181.08,1 in 1353
league_en,BUR - BOU,CS 0-5,CS,3803.0,0.0007369196757553427,180.25,1 in 1357
league_en,SUN - CHE,CS 5-0,CS,1878.0,0.0014716703458425313,176.38,1 in 679
league_en,LIV - MNC,CS 0-6,CS,3725.0,0.0007396449704142012,175.52,1 in 1352
league_en,LIV - WOL,CS 0-6,CS,3725.0,0.0007396449704142012,175.52,1 in 1352
league_en,CHE - MNU,CS 1-5,CS,1246.0,0.0022058823529411764,174.85,1 in 453
league_en,CRY - EVE,CS 0-6,CS,3693.0,0.0007407407407407407,173.56,1 in 1350
league_en,LEE - CRY,CS 0-6,CS,3693.0,0.0007390983000739098,172.95,1 in 1353
league_en,BHA - TOT,CS 0-4,CS,284.0,0.009601181683899557,172.67,1 in 104
league_en,EVE - LEE,CS 0-6,CS,3693.0,0.0007358351729212656,171.74,1 in 1359
league_en,LEE - EVE,CS 1-5,CS,527.0,0.005154639175257732,171.65,1 in 194
league_en,SUN - EVE,CS 0-6,CS,3693.0,0.0007352941176470588,171.54,1 in 1360
league_en,NOT - CHE,CS 5-1,CS,735.0,0.0036900369003690036,171.22,1 in 271
league_en,EVE - SUN,CS 0-6,CS,3693.0,0.0007336757153338225,170.95,1 in 1363
league_en,BUR - BHA,CS 0-5,CS,1828.0,0.0014749262536873156,169.62,1 in 678
league_en,NEW - BRE,CS 0-6,CS,1818.0,0.0014749262536873156,168.14,1 in 678
league_en,WHU - MNC,CS 6-0,CS,1827.0,0.001467351430667645,168.09,1 in 681
league_en,WOL - EVE,CS 1-5,CS,1204.0,0.002210759027266028,166.18,1 in 452
league_en,MNC - CRY,CS 1-5,CS,1204.0,0.0021945866861741038,164.23,1 in 455
league_en,CHE - FUL,CS 0-4,CS,879.0,0.002952029520295203,159.48,1 in 338
league_en,TOT - CHE,CS 5-0,CS,3469.0,0.0007374631268436578,155.83,1 in 1356
league_en,WOL - BOU,CS 0-4,CS,862.0,0.0029542097488921715,154.65,1 in 338
league_en,EVE - NOT,CS 6-0,CS,1139.0,0.0022222222222222222,153.11,1 in 450
league_en,NOT - SUN,CS 6-0,CS,571.0,0.004421518054532056,152.47,1 in 226
league_en,NEW - SUN,CS 0-4,CS,428.0,0.005886681383370125,151.95,1 in 169
league_en,NEW - CHE,CS 0-6,CS,1140.0,0.0022091310751104565,151.84,1 in 452
league_en,CRY - LIV,CS 6-0,CS,3356.0,0.0007446016381236039,149.89,1 in 1343
league_en,BRE - WHU,CS 0-5,CS,1127.0,0.0022156573116691287,149.7,1 in 451
league_en,BHA - LIV,CS 6-0,CS,3356.0,0.0007401924500370096,148.41,1 in 1351
league_en,EVE - AST,CS 6-0,CS,3356.0,0.0007401924500370096,148.41,1 in 1351
league_en,SUN - AST,CS 6-0,CS,3356.0,0.0007396449704142012,148.22,1 in 1352
league_en,LEE - LIV,CS 6-0,CS,3356.0,0.0007369196757553427,147.31,1 in 1357
league_en,AST - TOT,CS 1-4,CS,557.0,0.004424778761061947,146.46,1 in 226
league_en,EVE - LIV,CS 6-0,CS,3356.0,0.0007342143906020558,146.4,1 in 1362
league_en,LEE - BUR,CS 6-0,CS,1665.0,0.0014771048744460858,145.94,1 in 677
league_en,CRY - MNU,CS 6-0,CS,1665.0,0.0014695077149155032,144.67,1 in 680
league_en,BHA - BUR,CS 6-0,CS,1665.0,0.0014641288433382138,143.78,1 in 683
league_en,MNC - MNU,CS 0-6,CS,3297.0,0.0007390983000739098,143.68,1 in 1353
league_en,CRY - WOL,CS 5-0,CS,413.0,0.0058997050147492625,143.66,1 in 169
league_en,CRY - NEW,CS 0-6,CS,824.0,0.0029433406916850625,142.53,1 in 339
league_en,BRE - WHU,CS 1-5,CS,651.0,0.003692762186115214,140.4,1 in 270
league_en,FUL - AST,CS 5-0,CS,645.0,0.0037064492216456633,139.07,1 in 269
league_en,CHE - BHA,CS 1-5,CS,3235.0,0.0007385524372230429,138.92,1 in 1354
league_en,CHE - TOT,CS 0-3,CS,463.0,0.005158437730287398,138.84,1 in 193
league_en,MNU - BUR,CS 0-6,CS,3240.0,0.0007369196757553427,138.76,1 in 1357
league_en,NOT - WHU,CS 0-6,CS,3229.0,0.0007390983000739098,138.65,1 in 1353
league_en,CRY - AST,CS 5-1,CS,408.0,0.005847953216374269,138.6,1 in 171
league_en,CHE - AST,CS 0-6,CS,3235.0,0.0007363770250368188,138.22,1 in 1358
league_en,FUL - NOT,CS 0-6,CS,3229.0,0.0007358351729212656,137.6,1 in 1359
league_en,LEE - CRY,CS 1-5,CS,527.0,0.004434589800443459,133.7,1 in 225
league_en,MNU - SUN,CS 1-5,CS,1044.0,0.002228826151560178,132.69,1 in 448
league_en,SUN - CRY,CS 6-0,CS,1054.0,0.002207505518763797,132.67,1 in 453
league_en,NEW - FUL,CS 2-4,CS,165.0,0.014011799410029498,131.19,1 in 71
league_en,CRY - MNC,CS 0-6,CS,1043.0,0.0022058823529411764,130.07,1 in 453
league_en,MNU - AST,CS 0-6,CS,1041.0,0.002207505518763797,129.8,1 in 453
league_en,NEW - MNC,CS 6-0,CS,778.0,0.002952029520295203,129.67,1 in 338
league_en,TOT - NEW,CS 5-0,CS,1038.0,0.0022123893805309734,129.65,1 in 452
league_en,SUN - MNC,CS 0-6,CS,1043.0,0.0021994134897360706,129.4,1 in 454
league_en,TOT - BRE,CS 5-0,CS,1038.0,0.0022058823529411764,128.97,1 in 453
league_en,AST - WOL,CS 0-5,CS,779.0,0.00293470286133529,128.61,1 in 340
league_en,AST - FUL,CS 0-5,CS,1553.0,0.0014695077149155032,128.21,1 in 680
league_en,NEW - EVE,CS 1-5,CS,1029.0,0.002210759027266028,127.49,1 in 452
league_en,LIV - NOT,CS 0-5,CS,1553.0,0.0014609203798392988,126.88,1 in 684
league_en,TOT - NOT,CS 5-0,CS,436.0,0.005154639175257732,124.74,1 in 194
league_en,FUL - AST,CS 6-0,CS,3013.0,0.0007412898443291327,123.35,1 in 1349
league_en,MNU - WHU,CS 1-5,CS,738.0,0.0029411764705882353,117.06,1 in 340
league_en,BUR - CRY,CS 6-0,CS,326.0,0.006603081438004402,115.26,1 in 151
league_en,CHE - MNC,CS 1-5,CS,960.0,0.0022205773501110288,113.18,1 in 450
league_en,BRE - EVE,CS 2-4,CS,222.0,0.009579955784819455,112.68,1 in 104
league_en,WHU - ARS,CS 0-6,CS,958.0,0.002207505518763797,111.48,1 in 453
league_en,LEE - BHA,CS 0-5,CS,703.0,0.002962962962962963,108.3,1 in 337
league_en,LEE - CRY,CS 0-5,CS,703.0,0.0029563932002956393,107.83,1 in 338
league_en,FUL - BHA,CS 0-5,CS,1407.0,0.0014716703458425313,107.06,1 in 679
league_en,WOL - FUL,CS 0-4,CS,282.0,0.007342143906020558,107.05,1 in 136
league_en,EVE - LEE,CS 0-5,CS,703.0,0.0029433406916850625,106.92,1 in 339
league_en,FUL - MNU,CS 1-5,CS,350.0,0.005908419497784343,106.79,1 in 169
league_en,EVE - BOU,CS 0-5,CS,1400.0,0.0014771048744460858,106.79,1 in 677
league_en,BHA - BOU,CS 0-5,CS,1400.0,0.0014738393515106854,106.34,1 in 678
league_en,SUN - BHA,CS 0-5,CS,703.0,0.0029304029304029304,106.01,1 in 341
league_en,BUR - TOT,CS 2-4,CS,345.0,0.005912786400591279,103.99,1 in 169
league_en,MNU - LIV,CS 0-5,CS,251.0,0.008082292432035268,102.87,1 in 123
league_en,NOT - LIV,CS 0-6,CS,688.0,0.0029455081001472753,102.65,1 in 339
league_en,EVE - FUL,CS 5-1,CS,210.0,0.009558823529411765,100.74,1 in 104
league_en,BUR - ARS,CS 5-0,CS,391.0,0.005124450951683748,100.37,1 in 195
league_en,CHE - CRY,CS 0-3,CS,269.0,0.007363770250368188,98.09,1 in 135
league_en,NEW - MNC,CS 0-6,CS,2682.0,0.0007380073800738007,97.93,1 in 1355
league_en,AST - BHA,CS 0-5,CS,2657.0,0.0007374631268436578,95.94,1 in 1356
league_en,CHE - FUL,HT CS 0-3,HTCS,265.0,0.007380073800738007,95.57,1 in 135
league_en,BRE - MNC,CS 0-4,CS,147.0,0.013293943870014771,95.42,1 in 75
league_en,CRY - BHA,CS 1-5,CS,527.0,0.003695491500369549,94.75,1 in 270
league_en,BOU - BHA,CS 0-6,CS,2625.0,0.0007401924500370096,94.3,1 in 1351
league_en,CHE - NOT,CS 2-4,CS,330.0,0.005886681383370125,94.26,1 in 169
league_en,BOU - BHA,CS 6-0,CS,1312.0,0.0014803849000740192,94.23,1 in 675
league_en,BHA - WHU,CS 1-5,CS,329.0,0.0058997050147492625,94.1,1 in 169
league_en,FUL - CRY,CS 1-5,CS,879.0,0.002207505518763797,94.04,1 in 453
league_en,BHA - NOT,CS 1-5,CS,329.0,0.0058953574060427415,93.96,1 in 169
league_en,LIV - CRY,CS 0-5,CS,2657.0,0.00072992700729927,93.94,1 in 1370
league_en,CRY - BUR,CS 5-0,CS,372.0,0.0052122114668652275,93.89,1 in 191
league_en,TOT - LEE,CS 6-0,CS,1312.0,0.0014771048744460858,93.8,1 in 677
league_en,TOT - BHA,CS 6-0,CS,1312.0,0.0014749262536873156,93.51,1 in 678
league_en,CRY - NOT,CS 0-5,CS,438.0,0.00440852314474651,93.09,1 in 226
league_en,CHE - FUL,CS 1-4,CS,373.0,0.0051660516605166054,92.69,1 in 193
league_en,ARS - WHU,CS 1-5,CS,651.0,0.0029542097488921715,92.32,1 in 338
league_en,MNC - MNU,CS 6-0,CS,650.0,0.0029563932002956393,92.17,1 in 338
league_en,LEE - CHE,CS 0-6,CS,262.0,0.007331378299120235,92.08,1 in 136
league_en,WOL - MNU,CS 6-0,CS,650.0,0.0029542097488921715,92.02,1 in 338
league_en,BRE - MNU,CS 6-0,CS,520.0,0.003692762186115214,92.02,1 in 270
league_en,MNU - BRE,CS 0-6,CS,1305.0,0.0014705882352941176,91.91,1 in 680
league_en,BUR - WHU,CS 2-4,CS,200.0,0.009579955784819455,91.6,1 in 104
league_en,LIV - LEE,CS 1-5,CS,1286.0,0.0014847809948032665,90.94,1 in 673
league_en,BOU - AST,CS 5-0,CS,1298.0,0.0014705882352941176,90.88,1 in 680
league_en,BOU - LIV,CS 5-0,CS,1298.0,0.0014684287812041115,90.6,1 in 681
league_en,LIV - SUN,CS 1-5,CS,1286.0,0.0014716703458425313,89.26,1 in 679
league_en,LIV - BHA,CS 1-5,CS,1286.0,0.0014652014652014652,88.42,1 in 682
league_en,ARS - BHA,CS 0-3,CS,111.0,0.016974169741697416,88.41,1 in 58
league_en,WOL - LEE,CS 1-4,CS,232.0,0.008094186902133923,87.79,1 in 123
league_en,EVE - ARS,CS 6-0,CS,2516.0,0.0007412898443291327,86.51,1 in 1349
league_en,EVE - BRE,CS 6-0,CS,2516.0,0.0007396449704142012,86.09,1 in 1352
league_en,BHA - BRE,CS 6-0,CS,2516.0,0.0007385524372230429,85.82,1 in 1354
league_en,BHA - NEW,CS 6-0,CS,2516.0,0.0007369196757553427,85.41,1 in 1357
league_en,SUN - NEW,CS 6-0,CS,2516.0,0.0007369196757553427,85.41,1 in 1357
league_en,LIV - BRE,CS 0-6,CS,2514.0,0.0007374631268436578,85.4,1 in 1356
league_en,CRY - NEW,CS 6-0,CS,2516.0,0.0007358351729212656,85.14,1 in 1359
league_en,WOL - BOU,CS 1-5,CS,2502.0,0.0007385524372230429,84.79,1 in 1354
league_en,WOL - TOT,CS 1-5,CS,2502.0,0.0007358351729212656,84.11,1 in 1359
league_en,NOT - NEW,CS 4-2,CS,117.0,0.015544041450777202,81.87,1 in 64
league_en,LIV - CHE,CS 0-6,CS,1226.0,0.0014814814814814814,81.63,1 in 675
league_en,LIV - LEE,HT CS 0-3,HTCS,188.0,0.009651076466221232,81.44,1 in 103
league_en,WHU - BOU,CS 0-5,CS,2457.0,0.0007374631268436578,81.19,1 in 1356
league_en,WHU - TOT,CS 0-5,CS,2457.0,0.0007358351729212656,80.79,1 in 1359
league_en,NOT - LIV,CS 5-1,CS,409.0,0.004418262150220913,80.71,1 in 226
league_en,FUL - BUR,CS 6-0,CS,1226.0,0.001467351430667645,79.9,1 in 681
league_en,FUL - BUR,CS 1-5,CS,350.0,0.005135730007336757,79.75,1 in 194
league_en,TOT - BUR,CS 1-5,CS,174.0,0.010309278350515464,79.38,1 in 97
league_en,MNC - WHU,CS 0-5,CS,1217.0,0.0014738393515106854,79.37,1 in 678
league_en,BUR - WHU,CS 0-5,CS,1216.0,0.0014738393515106854,79.22,1 in 678
league_en,MNU - WHU,CS 0-5,CS,1216.0,0.0014705882352941176,78.82,1 in 680
league_en,TOT - CHE,CS 4-2,CS,346.0,0.005162241887905605,78.61,1 in 193
league_en,WHU - BUR,CS 0-5,CS,482.0,0.003700962250185048,78.39,1 in 270
league_en,WOL - SUN,CS 1-5,CS,1204.0,0.0014814814814814814,78.37,1 in 675
league_en,WOL - BHA,CS 1-5,CS,1204.0,0.0014760147601476014,77.71,1 in 677
league_en,MNC - LEE,CS 1-5,CS,1204.0,0.0014749262536873156,77.58,1 in 678
league_en,ARS - MNC,CS 0-5,CS,605.0,0.00293470286133529,77.55,1 in 340
league_en,WOL - LEE,CS 1-5,CS,1204.0,0.0014716703458425313,77.19,1 in 679
league_en,NOT - BUR,CS 0-5,CS,482.0,0.0036737692872887582,77.08,1 in 272
league_en,CHE - TOT,CS 2-4,CS,800.0,0.002210759027266028,76.86,1 in 452
league_en,NEW - TOT,CS 0-3,CS,171.0,0.010332103321033211,76.68,1 in 96
league_en,WHU - ARS,CS 5-0,CS,479.0,0.003679175864606328,76.23,1 in 271
league_en,AST - MNU,CS 1-5,CS,599.0,0.002932551319648094,75.66,1 in 341
league_en,CHE - LEE,HT/FT 1/2,HTFT,132.0,0.013293943870014771,75.48,1 in 75
league_en,LEE - AST,CS 0-6,CS,473.0,0.0036982248520710057,74.93,1 in 270
league_en,ARS - SUN,HT CS 0-3,HTCS,168.0,0.01032448377581121,73.45,1 in 96
league_en,MNU - BHA,HT CS 0-3,HTCS,167.0,0.010347376201034738,72.8,1 in 96
league_en,BUR - LEE,HT CS 0-3,HTCS,167.0,0.0103397341211226,72.67,1 in 96
league_en,BOU - BRE,CS 0-6,CS,389.0,0.004421518054532056,72.0,1 in 226
league_en,CHE - ARS,CS 0-5,CS,1165.0,0.0014760147601476014,71.96,1 in 677
league_en,CHE - WOL,HT CS 0-3,HTCS,167.0,0.010256410256410256,71.28,1 in 97
league_en,CHE - BRE,CS 0-4,CS,259.0,0.006607929515418502,71.15,1 in 151
league_en,BOU - NEW,CS 0-6,CS,389.0,0.004398826979472141,71.11,1 in 227
league_en,CHE - FUL,CS 2-4,CS,330.0,0.0051660516605166054,70.48,1 in 193
league_en,SUN - NOT,CS 5-1,CS,210.0,0.008118081180811807,70.48,1 in 123
league_en,ARS - BOU,CS 1-4,CS,385.0,0.004415011037527594,69.98,1 in 226
league_en,SUN - NOT,CS 1-5,CS,329.0,0.0051660516605166054,69.96,1 in 193
league_en,CHE - NEW,CS 6-0,CS,327.0,0.0051698670605613,69.05,1 in 193
league_en,MNU - MNC,CS 5-1,CS,209.0,0.008088235294117648,69.04,1 in 123
league_en,BUR - WOL,CS 5-1,CS,209.0,0.008088235294117648,69.04,1 in 123
league_en,BUR - FUL,HT CS 0-3,HTCS,134.0,0.012601927353595256,68.87,1 in 79
league_en,EVE - BUR,CS 0-5,CS,328.0,0.005143277002204262,68.7,1 in 194
league_en,CRY - MNU,CS 0-5,CS,328.0,0.005143277002204262,68.7,1 in 194
league_en,BRE - CHE,CS 0-6,CS,1140.0,0.0014781966001478197,68.51,1 in 676
league_en,LIV - ARS,CS 5-0,CS,190.0,0.008862629246676515,68.39,1 in 112
league_en,WHU - BRE,CS 5-1,CS,326.0,0.005162241887905605,68.29,1 in 193
league_en,SUN - NOT,CS 6-0,CS,1139.0,0.0014760147601476014,68.12,1 in 677
league_en,WHU - ARS,CS 5-1,CS,326.0,0.0051508462104488595,67.92,1 in 194
league_en,FUL - BRE,CS 6-0,CS,2265.0,0.0007412898443291327,67.9,1 in 1349
league_en,CRY - BOU,CS 6-0,CS,569.0,0.0029498525073746312,67.85,1 in 339
league_en,NOT - ARS,CS 5-1,CS,326.0,0.005147058823529412,67.79,1 in 194
league_en,FUL - BHA,CS 0-4,CS,285.0,0.005886681383370125,67.77,1 in 169
league_en,FUL - ARS,CS 6-0,CS,2265.0,0.0007401924500370096,67.65,1 in 1351
league_en,NOT - BRE,CS 6-0,CS,2265.0,0.0007396449704142012,67.53,1 in 1352
league_en,EVE - FUL,CS 6-0,CS,1139.0,0.0014705882352941176,67.5,1 in 680
league_en,FUL - WOL,CS 0-6,CS,1131.0,0.0014803849000740192,67.43,1 in 675
league_en,BHA - BOU,CS 0-4,CS,284.0,0.0058953574060427415,67.43,1 in 169
league_en,ARS - CHE,CS 0-6,CS,1140.0,0.0014684287812041115,67.4,1 in 681
league_en,CRY - NOT,CS 6-0,CS,1139.0,0.0014695077149155032,67.38,1 in 680
league_en,FUL - TOT,HT CS 0-3,HTCS,208.0,0.008046817849305048,67.37,1 in 124
league_en,NOT - MNU,CS 0-6,CS,2279.0,0.0007342143906020558,67.33,1 in 1362
league_en,NOT - MNC,CS 0-6,CS,1131.0,0.0014792899408284023,67.31,1 in 676
league_en,BOU - FUL,CS 0-6,CS,1133.0,0.0014760147601476014,67.23,1 in 677
league_en,TOT - LIV,CS 0-6,CS,324.0,0.005158437730287398,67.13,1 in 193
league_en,EVE - WOL,CS 5-1,CS,282.0,0.005925925925925926,67.11,1 in 168
league_en,TOT - MNU,CS 1-5,CS,174.0,0.009601181683899557,67.06,1 in 104
league_en,LEE - WOL,CS 5-1,CS,282.0,0.005921539600296077,66.99,1 in 168
league_en,SUN - BUR,CS 5-1,CS,284.0,0.005878030859662013,66.94,1 in 170
league_en,MNC - NEW,CS 6-0,CS,1125.0,0.0014825796886582653,66.79,1 in 674
league_en,TOT - FUL,CS 0-6,CS,1133.0,0.0014716703458425313,66.74,1 in 679
league_en,WHU - ARS,CS 6-0,CS,2265.0,0.0007358351729212656,66.67,1 in 1359
league_en,MNC - ARS,CS 6-0,CS,1125.0,0.0014803849000740192,66.54,1 in 675
league_en,FUL - MNC,CS 0-6,CS,1131.0,0.0014716703458425313,66.45,1 in 679
league_en,LEE - ARS,CS 5-0,CS,564.0,0.0029498525073746312,66.37,1 in 339
league_en,BUR - WOL,CS 6-0,CS,1131.0,0.0014705882352941176,66.32,1 in 680
league_en,NEW - FUL,CS 0-5,CS,1127.0,0.0014749262536873156,66.22,1 in 678
league_en,TOT - WOL,CS 4-0,CS,173.0,0.009601181683899557,66.1,1 in 104
league_en,ARS - FUL,CS 0-5,CS,1127.0,0.0014705882352941176,65.74,1 in 680
league_en,NEW - NOT,CS 0-5,CS,1127.0,0.0014684287812041115,65.49,1 in 681
league_en,WOL - BHA,CS 0-5,CS,2237.0,0.0007380073800738007,65.09,1 in 1355
league_en,WOL - EVE,CS 0-5,CS,2237.0,0.0007369196757553427,64.85,1 in 1357
league_en,LIV - NOT,HT CS 0-3,HTCS,141.0,0.01168736303871439,64.79,1 in 85
league_en,ARS - TOT,CS 1-5,CS,2230.0,0.0007385524372230429,64.7,1 in 1354
league_en,WOL - LEE,CS 0-5,CS,2237.0,0.0007358351729212656,64.61,1 in 1359
league_en,AST - BHA,CS 1-4,CS,248.0,0.00663716814159292,64.6,1 in 150
league_en,NEW - TOT,CS 1-5,CS,2230.0,0.0007380073800738007,64.58,1 in 1355
league_en,BRE - TOT,CS 1-5,CS,2230.0,0.0007380073800738007,64.58,1 in 1355
league_en,AST - FUL,CS 6-0,CS,280.0,0.005878030859662013,64.58,1 in 170
league_en,MNC - MNU,CS 2-4,CS,139.0,0.011825572801182557,64.38,1 in 84
league_en,CRY - AST,CS 4-1,CS,107.0,0.015350877192982455,64.25,1 in 65
